transaction_id,line_id,category,quantity,net_sales,margin
896042,896042-L2,Make-up,1,4.63,1.17
896036,896036-L1,Baby,1,36.02,9.46
896034,896034-L1,Baby,1,8.82,2.3
896034,896034-L2,Personal Care,1,11.02,2.87
896102,896102-L1,Hair Care,1,19.4,4.69
896115,896115-L1,Personal Care,1,24.51,5.97
896117,896117-L1,Household,1,22.39,5.45
896070,896070-L1,Hair Care,1,24.33,5.91
896057,896057-L1,Personal Care,1,26.01,6.32
896104,896104-L1,Body Care,1,20.66,5.02
896132,896132-L1,Make-up,1,6.85,2.68
896132,896132-L2,Personal Care,1,11.38,4.44
896129,896129-L1,Oral Care,1,17.11,6.66
896131,896131-L1,Oral Care,1,12.31,4.69
896130,896130-L1,Hair Care,1,17.26,6.75
896133,896133-L1,Oral Care,1,12.86,4.93
896154,896154-L1,Hair Care,1,13.52,3.92
896154,896154-L2,Household,1,20.89,6.05
896146,896146-L1,Personal Care,1,36.85,10.35
896151,896151-L1,Personal Care,1,20.43,5.93
896147,896147-L1,Make-up,1,12.47,3.6
896147,896147-L2,Oral Care,1,7.49,2.16
896147,896147-L3,Baby,1,5.1,1.47
896158,896158-L1,Personal Care,1,18.39,5.31
896158,896158-L2,Skincare,1,8.43,2.43
896156,896156-L1,Make-up,1,31.25,8.85
896241,896241-L1,Make-up,1,19.61,6.36
896290,896290-L1,Skincare,1,20.47,6.96
896204,896204-L1,Household,1,16.09,5.46
896204,896204-L2,Make-up,1,12.73,4.32
896284,896284-L1,Hair Care,1,6.96,2.25
896284,896284-L2,Personal Care,1,15.58,5.04
896293,896293-L1,Baby,1,23.67,8.07
896175,896175-L1,Personal Care,1,33.75,11.59
896340,896340-L1,Oral Care,1,67.41,23.1
896319,896319-L1,Body Care,1,37.84,12.95
896317,896317-L1,Hair Care,1,16.03,5.51
896317,896317-L2,Baby,1,20.96,7.21
896317,896317-L3,Make-up,1,17.2,5.92
896336,896336-L1,Baby,1,51.89,17.88
896335,896335-L1,Baby,1,36.13,12.41
896335,896335-L2,Skincare,1,22.55,7.75
896322,896322-L1,Hair Care,1,63.92,21.85
896390,896390-L1,Household,1,30.55,7.1
896382,896382-L1,Oral Care,1,19.42,4.12
896383,896383-L1,Skincare,1,25.85,6.03
896377,896377-L1,Baby,1,29.37,6.92
896367,896367-L1,Make-up,1,28.66,6.73
896348,896348-L1,Skincare,1,18.1,4.03
896413,896413-L1,Skincare,1,29.35,10.8
896406,896406-L1,Household,1,31.18,11.55
896393,896393-L1,Make-up,1,12.8,4.59
896393,896393-L2,Skincare,1,7.77,2.79
896404,896404-L1,Make-up,1,9.25,3.32
896404,896404-L2,Body Care,1,0.58,0.21
896404,896404-L3,Skincare,1,8.46,3.03
896408,896408-L1,Hair Care,1,22.28,7.69
896405,896405-L1,Oral Care,1,10.15,3.75
896405,896405-L2,Make-up,1,7.23,2.67
896405,896405-L3,Baby,1,6.98,2.58
896459,896459-L1,Body Care,1,13.71,5.31
896490,896490-L1,Oral Care,1,14.48,5.56
896434,896434-L1,Body Care,1,15.69,6.21
896479,896479-L1,Make-up,1,15.82,6.21
896451,896451-L1,Hair Care,1,15.0,5.94
896473,896473-L1,Personal Care,1,17.66,6.99
896473,896473-L2,Skincare,1,2.11,0.84
896528,896528-L1,Baby,1,14.72,5.44
896571,896571-L1,Household,1,10.99,4.06
896540,896540-L1,Body Care,1,3.89,1.44
896540,896540-L2,Skincare,1,4.43,1.64
896540,896540-L3,Hair Care,1,3.22,1.19
896520,896520-L1,Body Care,1,6.73,2.48
896520,896520-L2,Hair Care,1,3.11,1.15
896520,896520-L3,Skincare,1,1.4,0.52
896558,896558-L1,Oral Care,1,3.68,1.31
896558,896558-L2,Skincare,1,6.91,2.45
896548,896548-L1,Make-up,1,12.17,4.48
896610,896610-L1,Oral Care,1,3.21,0.74
896610,896610-L2,Skincare,1,9.01,2.07
896601,896601-L1,Household,1,4.32,1.1
896601,896601-L2,Oral Care,1,17.84,4.54
896598,896598-L1,Body Care,1,19.38,4.94
896612,896612-L1,Baby,1,15.96,4.06
896609,896609-L1,Oral Care,1,16.42,4.15
896607,896607-L1,Baby,1,19.89,4.84
896636,896636-L1,Hair Care,1,3.47,1.15
896636,896636-L2,Oral Care,1,12.21,4.06
896623,896623-L1,Body Care,1,17.71,5.94
896641,896641-L1,Skincare,1,15.93,5.35
896645,896645-L1,Hair Care,1,6.14,2.05
896645,896645-L2,Household,1,9.53,3.18
896632,896632-L1,Household,1,10.17,3.39
896616,896616-L1,Make-up,1,14.66,4.87
896666,896666-L1,Baby,1,12.62,3.48
896666,896666-L2,Make-up,1,5.52,1.52
896664,896664-L1,Body Care,1,12.33,3.3
896664,896664-L2,Make-up,1,3.76,1.01
896669,896669-L1,Skincare,1,21.27,5.77
896667,896667-L1,Oral Care,1,19.6,5.64
896674,896674-L1,Skincare,1,4.76,1.24
896674,896674-L2,Make-up,1,9.35,2.43
896671,896671-L1,Skincare,1,21.38,6.19
896725,896725-L1,Personal Care,1,5.95,1.57
896725,896725-L2,Skincare,1,19.37,5.09
896697,896697-L1,Body Care,1,16.67,4.29
896697,896697-L2,Personal Care,1,8.87,2.28
896718,896718-L1,Personal Care,1,19.61,4.85
896698,896698-L1,Hair Care,1,43.78,12.34
896680,896680-L1,Baby,1,37.52,10.63
896721,896721-L1,Household,1,39.96,11.34
896740,896740-L1,Skincare,1,23.17,7.22
896740,896740-L2,Hair Care,1,22.3,6.94
896749,896749-L1,Baby,1,42.64,13.92
896734,896734-L1,Baby,1,31.91,10.43
896734,896734-L2,Skincare,1,13.42,4.39
896762,896762-L1,Oral Care,1,41.62,12.94
896737,896737-L1,Make-up,1,18.38,5.77
896737,896737-L2,Skincare,1,26.06,8.17
896756,896756-L1,Household,1,5.33,1.62
896756,896756-L2,Personal Care,1,33.11,10.07
896777,896777-L1,Household,1,30.26,9.63
896786,896786-L1,Baby,1,25.83,7.71
896784,896784-L1,Hair Care,1,21.98,6.94
896766,896766-L1,Baby,1,24.37,7.67
896790,896790-L1,Baby,1,25.81,8.19
896796,896796-L1,Household,1,26.99,8.59
896834,896834-L1,Oral Care,1,17.92,6.57
896834,896834-L2,Body Care,1,10.56,3.87
896799,896799-L1,Oral Care,1,12.93,4.6
896799,896799-L2,Hair Care,1,6.71,2.39
896855,896855-L1,Baby,1,29.18,10.56
896844,896844-L1,Household,1,26.16,8.83
896849,896849-L1,Body Care,1,30.99,11.28
896801,896801-L1,Baby,1,10.64,3.56
896801,896801-L2,Personal Care,1,8.05,2.7
896801,896801-L3,Hair Care,1,7.8,2.61
896906,896906-L1,Oral Care,1,4.08,0.97
896906,896906-L2,Skincare,1,4.0,0.95
896906,896906-L3,Make-up,1,4.55,1.08
896916,896916-L1,Body Care,1,9.7,2.29
896924,896924-L1,Body Care,1,9.21,2.18
896920,896920-L1,Oral Care,1,9.36,2.23
896909,896909-L1,Body Care,1,10.5,2.51
896921,896921-L1,Personal Care,1,12.73,3.02
896958,896958-L1,Household,1,15.62,3.68
896958,896958-L2,Hair Care,1,7.45,1.76
896958,896958-L3,Personal Care,1,4.43,1.04
896984,896984-L1,Personal Care,1,12.04,2.81
896948,896948-L1,Skincare,1,17.94,4.21
896972,896972-L1,Body Care,1,10.86,2.56
896972,896972-L2,Oral Care,1,5.88,1.39
896976,896976-L1,Skincare,1,11.67,2.51
896930,896930-L1,Baby,1,22.76,5.38
896993,896993-L1,Make-up,1,34.57,7.66
896985,896985-L1,Personal Care,1,30.98,6.84
896996,896996-L1,Oral Care,1,23.45,4.54
896987,896987-L1,Body Care,1,7.75,1.7
896987,896987-L2,Baby,1,15.09,3.32
896987,896987-L3,Make-up,1,11.8,2.6
896986,896986-L1,Oral Care,1,7.74,1.7
896986,896986-L2,Body Care,1,9.5,2.08
896986,896986-L3,Skincare,1,22.95,5.04
896995,896995-L1,Hair Care,1,30.35,6.67
897007,897007-L1,Body Care,1,35.54,11.39
897020,897020-L1,Baby,1,26.6,8.42
897013,897013-L1,Personal Care,1,22.58,7.23
897002,897002-L1,Household,1,30.5,9.74
897008,897008-L1,Oral Care,1,29.79,9.11
897006,897006-L1,Skincare,1,17.3,5.36
897006,897006-L2,Personal Care,1,11.87,3.67
897043,897043-L1,Personal Care,1,9.44,2.65
897046,897046-L1,Household,1,3.58,0.98
897046,897046-L2,Skincare,1,7.62,2.09
897044,897044-L1,Make-up,1,4.74,1.31
897044,897044-L2,Personal Care,1,11.85,3.27
897037,897037-L1,Make-up,1,5.99,1.79
897037,897037-L2,Body Care,1,5.25,1.57
897051,897051-L1,Baby,1,1.74,0.48
897051,897051-L2,Make-up,1,10.61,2.95
897036,897036-L1,Body Care,1,9.76,2.9
897036,897036-L2,Household,1,5.9,1.76
897175,897175-L1,Oral Care,1,12.42,4.34
897073,897073-L1,Make-up,1,15.05,5.11
897122,897122-L1,Personal Care,1,8.52,3.01
897122,897122-L2,Baby,1,7.68,2.71
897091,897091-L1,Make-up,1,17.48,6.3
897134,897134-L1,Personal Care,1,14.05,5.07
897162,897162-L1,Household,1,26.61,9.61
897185,897185-L1,Household,1,23.65,5.43
897195,897195-L1,Make-up,1,26.34,6.09
897194,897194-L1,Baby,1,3.66,0.84
897194,897194-L2,Oral Care,1,18.47,4.23
897191,897191-L1,Skincare,1,21.85,5.01
897190,897190-L1,Skincare,1,8.03,1.84
897190,897190-L2,Household,1,6.1,1.4
897190,897190-L3,Body Care,1,6.34,1.46
897197,897197-L1,Personal Care,1,3.27,0.71
897197,897197-L2,Baby,1,18.55,4.01
897202,897202-L1,Personal Care,1,13.49,3.36
897203,897203-L1,Make-up,1,3.64,0.86
897203,897203-L2,Skincare,1,8.16,1.94
897210,897210-L1,Baby,1,9.86,2.47
897212,897212-L1,Hair Care,1,12.72,3.14
897205,897205-L1,Household,1,3.98,1.0
897205,897205-L2,Body Care,1,7.64,1.91
897207,897207-L1,Body Care,1,10.22,2.52
897236,897236-L1,Skincare,1,15.0,2.79
897256,897256-L1,Oral Care,1,12.16,2.24
897256,897256-L2,Body Care,1,3.29,0.6
897260,897260-L1,Body Care,1,11.2,2.08
897260,897260-L2,Make-up,1,2.29,0.42
897227,897227-L1,Personal Care,1,17.46,2.96
897328,897328-L1,Baby,1,15.62,2.75
897254,897254-L1,Personal Care,1,21.28,3.94
897352,897352-L1,Household,1,25.08,6.51
897352,897352-L2,Skincare,1,35.37,9.19
897369,897369-L1,Make-up,1,42.23,10.9
897369,897369-L2,Household,1,35.58,9.19
897375,897375-L1,Body Care,1,53.28,12.47
897364,897364-L1,Skincare,1,2.67,0.69
897364,897364-L2,Oral Care,1,56.94,14.73
897377,897377-L1,Skincare,1,58.53,14.15
897386,897386-L1,Skincare,1,62.83,15.71
897402,897402-L1,Baby,1,48.5,11.88
897413,897413-L1,Hair Care,1,17.66,4.3
897413,897413-L2,Personal Care,1,26.84,6.53
897409,897409-L1,Oral Care,1,34.19,8.41
897409,897409-L2,Baby,1,29.65,7.29
897407,897407-L1,Skincare,1,50.23,12.4
897405,897405-L1,Make-up,1,51.38,11.47
897399,897399-L1,Personal Care,1,52.02,12.26
897424,897424-L1,Body Care,1,30.59,12.99
897444,897444-L1,Hair Care,1,19.04,8.12
897425,897425-L1,Skincare,1,14.39,6.15
897416,897416-L1,Household,1,22.42,9.62
897454,897454-L1,Household,1,6.42,2.69
897454,897454-L2,Baby,1,13.54,5.66
897438,897438-L1,Make-up,1,22.94,9.86
897459,897459-L1,Baby,1,38.03,10.68
897477,897477-L1,Hair Care,1,30.54,8.57
897461,897461-L1,Skincare,1,30.0,8.32
897479,897479-L1,Personal Care,1,19.62,5.5
897468,897468-L1,Oral Care,1,10.02,2.79
897468,897468-L2,Personal Care,1,12.24,3.41
897468,897468-L3,Household,1,0.84,0.23
897480,897480-L1,Body Care,1,23.46,6.2
897495,897495-L1,Personal Care,1,5.7,1.96
897495,897495-L2,Hair Care,1,13.92,4.8
897488,897488-L1,Personal Care,1,20.63,7.35
897500,897500-L1,Oral Care,1,19.44,7.15
897500,897500-L2,Skincare,1,9.59,3.53
897492,897492-L1,Household,1,11.67,4.08
897492,897492-L2,Hair Care,1,16.57,5.8
897494,897494-L1,Make-up,1,3.88,1.39
897494,897494-L2,Oral Care,1,7.7,2.75
897494,897494-L3,Baby,1,10.67,3.82
897483,897483-L1,Personal Care,1,25.74,9.45
897516,897516-L1,Household,1,18.39,5.05
897529,897529-L1,Skincare,1,11.67,3.51
897529,897529-L2,Personal Care,1,17.15,5.17
897535,897535-L1,Make-up,1,24.68,7.45
897512,897512-L1,Baby,1,31.09,9.37
897538,897538-L1,Household,1,26.46,8.01
897518,897518-L1,Make-up,1,14.98,4.51
897518,897518-L2,Oral Care,1,10.37,3.13
897592,897592-L1,Baby,1,25.59,8.27
897594,897594-L1,Baby,1,27.73,8.95
897571,897571-L1,Hair Care,1,5.7,1.85
897571,897571-L2,Oral Care,1,17.28,5.59
897579,897579-L1,Baby,1,15.07,4.68
897552,897552-L1,Hair Care,1,7.32,2.3
897552,897552-L2,Oral Care,1,11.43,3.58
897631,897631-L1,Hair Care,1,23.98,7.73
897664,897664-L1,Body Care,1,5.43,1.72
897664,897664-L2,Personal Care,1,8.0,2.54
897653,897653-L1,Baby,1,15.64,5.05
897656,897656-L1,Baby,1,20.82,6.97
897667,897667-L1,Body Care,1,8.87,2.91
897667,897667-L2,Skincare,1,4.8,1.57
897655,897655-L1,Household,1,14.39,4.79
897638,897638-L1,Body Care,1,6.15,1.97
897638,897638-L2,Make-up,1,5.2,1.66
897684,897684-L1,Household,1,16.73,5.3
897676,897676-L1,Personal Care,1,13.76,4.38
897677,897677-L1,Hair Care,1,14.54,4.41
897682,897682-L1,Hair Care,1,7.53,2.27
897682,897682-L2,Body Care,1,6.46,1.95
897683,897683-L1,Make-up,1,15.01,4.35
897669,897669-L1,Household,1,15.32,4.86
897669,897669-L2,Personal Care,1,2.38,0.75
897702,897702-L1,Oral Care,1,19.31,4.77
897697,897697-L1,Skincare,1,26.83,7.1
897691,897691-L1,Household,1,29.63,7.8
897695,897695-L1,Make-up,1,21.8,5.89
897698,897698-L1,Personal Care,1,34.63,9.31
897701,897701-L1,Make-up,1,20.85,5.32
897705,897705-L1,Make-up,1,46.51,17.05
897717,897717-L1,Oral Care,1,32.84,12.03
897721,897721-L1,Make-up,1,27.43,9.75
897708,897708-L1,Skincare,1,22.6,7.73
897720,897720-L1,Personal Care,1,21.4,7.54
897718,897718-L1,Personal Care,1,31.55,11.56
897737,897737-L1,Make-up,1,1.6,0.43
897737,897737-L2,Oral Care,1,21.53,5.77
897724,897724-L1,Make-up,1,26.54,7.28
897735,897735-L1,Skincare,1,30.37,8.36
897726,897726-L1,Household,1,16.92,4.67
897726,897726-L2,Baby,1,11.26,3.11
897739,897739-L1,Body Care,1,5.05,1.5
897739,897739-L2,Skincare,1,7.45,2.21
897739,897739-L3,Household,1,26.96,8.0
897736,897736-L1,Household,1,11.22,3.34
897736,897736-L2,Make-up,1,14.98,4.46
897750,897750-L1,Personal Care,1,32.85,10.06
897750,897750-L2,Oral Care,1,11.71,3.58
897750,897750-L3,Household,1,16.95,5.19
897786,897786-L1,Hair Care,1,14.93,4.56
897786,897786-L2,Personal Care,1,50.58,15.45
897776,897776-L1,Baby,1,50.25,15.5
897774,897774-L1,Household,1,41.27,11.92
897788,897788-L1,Body Care,1,68.12,21.12
897749,897749-L1,Oral Care,1,61.65,19.04
897803,897803-L1,Oral Care,1,67.96,21.9
897822,897822-L1,Baby,1,65.32,20.87
897843,897843-L1,Make-up,1,19.58,6.26
897843,897843-L2,Hair Care,1,19.06,6.09
897843,897843-L3,Body Care,1,21.94,7.01
897824,897824-L1,Personal Care,1,48.56,15.59
897824,897824-L2,Household,1,46.56,14.94
897818,897818-L1,Baby,1,36.98,11.87
897818,897818-L2,Body Care,1,25.86,8.3
897802,897802-L1,Hair Care,1,47.34,15.27
897857,897857-L1,Skincare,1,14.42,3.36
897857,897857-L2,Household,1,9.52,2.21
897877,897877-L1,Oral Care,1,20.34,5.03
897872,897872-L1,Personal Care,1,7.51,1.8
897872,897872-L2,Oral Care,1,17.89,4.29
897874,897874-L1,Make-up,1,24.16,5.99
897889,897889-L1,Household,1,34.95,8.24
897863,897863-L1,Oral Care,1,27.19,6.76
897919,897919-L1,Skincare,1,1.58,0.53
897919,897919-L2,Hair Care,1,4.29,1.43
897919,897919-L3,Baby,1,2.91,0.97
897902,897902-L1,Household,1,9.82,3.24
897892,897892-L1,Body Care,1,6.77,2.24
897906,897906-L1,Baby,1,9.66,2.88
897916,897916-L1,Make-up,1,7.29,2.31
897917,897917-L1,Make-up,1,7.66,2.51
897924,897924-L1,Oral Care,1,9.41,3.44
897929,897929-L1,Oral Care,1,9.48,3.46
897943,897943-L1,Baby,1,3.42,1.2
897943,897943-L2,Make-up,1,3.41,1.2
897959,897959-L1,Oral Care,1,5.71,2.09
897959,897959-L2,Personal Care,1,3.62,1.33
897939,897939-L1,Skincare,1,4.77,1.67
897937,897937-L1,Personal Care,1,8.56,2.91
897991,897991-L1,Body Care,1,19.35,5.6
897993,897993-L1,Oral Care,1,17.75,5.31
897993,897993-L2,Baby,1,9.0,2.69
897990,897990-L1,Oral Care,1,24.03,6.82
897998,897998-L1,Body Care,1,15.98,4.79
897998,897998-L2,Oral Care,1,2.49,0.75
897987,897987-L1,Baby,1,20.04,5.49
897992,897992-L1,Make-up,1,6.3,1.71
897992,897992-L2,Personal Care,1,12.64,3.44
897992,897992-L3,Skincare,1,2.65,0.72
898018,898018-L1,Oral Care,1,17.89,3.49
898001,898001-L1,Baby,1,21.76,4.56
898001,898001-L2,Body Care,1,13.29,2.79
898002,898002-L1,Household,1,33.06,6.94
898008,898008-L1,Oral Care,1,25.15,4.85
898000,898000-L1,Oral Care,1,24.45,4.53
898024,898024-L1,Hair Care,1,8.58,1.78
898024,898024-L2,Baby,1,25.36,5.27
898062,898062-L1,Baby,1,23.79,7.57
898035,898035-L1,Body Care,1,15.42,4.94
898035,898035-L2,Oral Care,1,12.69,4.06
898056,898056-L1,Hair Care,1,12.21,3.88
898056,898056-L2,Personal Care,1,22.67,7.21
898059,898059-L1,Skincare,1,30.22,8.91
898046,898046-L1,Personal Care,1,22.15,7.01
898046,898046-L2,Household,1,20.91,6.62
898074,898074-L1,Oral Care,1,29.76,9.39
898092,898092-L1,Body Care,1,8.2,2.48
898100,898100-L1,Baby,1,14.35,4.56
898090,898090-L1,Hair Care,1,9.17,2.9
898112,898112-L1,Personal Care,1,5.84,1.86
898112,898112-L2,Oral Care,1,2.74,0.88
898107,898107-L1,Oral Care,1,1.71,0.49
898107,898107-L2,Personal Care,1,5.0,1.45
898107,898107-L3,Make-up,1,1.48,0.43
898102,898102-L1,Hair Care,1,2.97,0.94
898102,898102-L2,Household,1,12.0,3.8
898140,898140-L1,Household,1,6.37,2.29
898140,898140-L2,Make-up,1,11.71,4.22
898113,898113-L1,Baby,1,21.32,7.73
898147,898147-L1,Baby,1,12.75,4.38
898138,898138-L1,Body Care,1,13.45,4.86
898133,898133-L1,Oral Care,1,9.85,3.47
898133,898133-L2,Baby,1,5.72,2.02
898145,898145-L1,Baby,1,11.03,3.99
898145,898145-L2,Personal Care,1,6.46,2.33
898239,898239-L1,Hair Care,1,22.03,7.03
898170,898170-L1,Personal Care,1,26.31,8.87
898225,898225-L1,Hair Care,1,6.01,1.94
898225,898225-L2,Body Care,1,13.37,4.32
898164,898164-L1,Body Care,1,28.06,9.45
898198,898198-L1,Personal Care,1,18.27,6.15
898223,898223-L1,Personal Care,1,25.34,8.57
898263,898263-L1,Personal Care,1,27.89,7.26
898255,898255-L1,Baby,1,33.63,9.21
898253,898253-L1,Household,1,6.27,1.77
898253,898253-L2,Hair Care,1,19.9,5.61
898261,898261-L1,Baby,1,21.96,5.61
898266,898266-L1,Household,1,9.87,2.78
898266,898266-L2,Baby,1,11.09,3.12
898266,898266-L3,Oral Care,1,5.41,1.52
898256,898256-L1,Oral Care,1,23.68,6.65
898256,898256-L2,Household,1,5.15,1.45
898273,898273-L1,Body Care,1,24.73,8.61
898300,898300-L1,Hair Care,1,13.82,4.38
898285,898285-L1,Make-up,1,11.24,3.89
898285,898285-L2,Household,1,11.59,4.01
898305,898305-L1,Household,1,28.96,10.04
898295,898295-L1,Personal Care,1,21.05,6.79
898276,898276-L1,Make-up,1,19.23,6.31
898314,898314-L1,Household,1,51.87,11.07
898317,898317-L1,Hair Care,1,35.58,7.52
898325,898325-L1,Personal Care,1,9.57,2.04
898325,898325-L2,Hair Care,1,10.15,2.16
898325,898325-L3,Baby,1,15.04,3.21
898307,898307-L1,Personal Care,1,31.42,6.73
898318,898318-L1,Skincare,1,30.27,6.32
898315,898315-L1,Oral Care,1,27.79,5.84
898407,898407-L1,Baby,1,35.58,9.73
898394,898394-L1,Hair Care,1,44.47,12.22
898375,898375-L1,Oral Care,1,3.74,0.96
898375,898375-L2,Make-up,1,9.66,2.48
898375,898375-L3,Baby,1,19.85,5.09
898389,898389-L1,Body Care,1,26.63,7.03
898376,898376-L1,Hair Care,1,29.58,8.08
898376,898376-L2,Skincare,1,24.67,6.74
898383,898383-L1,Personal Care,1,35.53,9.78
898441,898441-L1,Make-up,1,14.69,4.59
898441,898441-L2,Household,1,4.45,1.39
898459,898459-L1,Hair Care,1,14.45,4.44
898457,898457-L1,Skincare,1,17.67,5.55
898447,898447-L1,Body Care,1,8.72,2.73
898447,898447-L2,Household,1,3.5,1.1
898447,898447-L3,Baby,1,4.52,1.41
898460,898460-L1,Oral Care,1,15.5,4.84
898446,898446-L1,Hair Care,1,2.94,0.92
898446,898446-L2,Household,1,10.48,3.27
898462,898462-L1,Personal Care,1,2.63,0.76
898462,898462-L2,Make-up,1,3.96,1.14
898468,898468-L1,Body Care,1,13.16,4.3
898466,898466-L1,Skincare,1,11.1,3.64
898469,898469-L1,Personal Care,1,14.56,4.76
898467,898467-L1,Oral Care,1,9.39,2.9
898461,898461-L1,Skincare,1,10.31,3.34
898476,898476-L1,Hair Care,1,13.52,3.71
898491,898491-L1,Make-up,1,7.53,2.18
898491,898491-L2,Baby,1,5.31,1.54
898493,898493-L1,Make-up,1,8.41,2.3
898493,898493-L2,Oral Care,1,5.72,1.56
898485,898485-L1,Household,1,14.53,4.17
898487,898487-L1,Oral Care,1,13.59,3.68
898499,898499-L1,Hair Care,1,15.83,4.56
898499,898499-L2,Baby,1,10.31,2.97
898526,898526-L1,Body Care,1,12.71,4.63
898526,898526-L2,Personal Care,1,12.89,4.69
898544,898544-L1,Household,1,3.0,1.1
898544,898544-L2,Personal Care,1,8.88,3.24
898530,898530-L1,Household,1,12.44,4.17
898530,898530-L2,Body Care,1,5.26,1.76
898529,898529-L1,Household,1,14.55,5.13
898521,898521-L1,Hair Care,1,11.48,3.96
898528,898528-L1,Body Care,1,17.74,6.48
898571,898571-L1,Body Care,1,21.54,6.49
898554,898554-L1,Skincare,1,29.61,8.93
898564,898564-L1,Personal Care,1,37.15,11.19
898550,898550-L1,Body Care,1,22.2,6.36
898572,898572-L1,Household,1,26.21,7.92
898579,898579-L1,Baby,1,30.84,9.29
898590,898590-L1,Skincare,1,24.38,4.98
898581,898581-L1,Oral Care,1,34.34,7.41
898586,898586-L1,Personal Care,1,7.5,1.6
898586,898586-L2,Make-up,1,19.56,4.17
898585,898585-L1,Make-up,1,43.71,9.32
898588,898588-L1,Oral Care,1,27.04,5.83
898582,898582-L1,Baby,1,41.96,9.09
898596,898596-L1,Baby,1,31.58,8.2
898596,898596-L2,Make-up,1,9.94,2.58
898617,898617-L1,Household,1,51.44,14.18
898602,898602-L1,Household,1,38.66,10.51
898619,898619-L1,Hair Care,1,49.52,13.58
898599,898599-L1,Make-up,1,36.79,9.08
898623,898623-L1,Skincare,1,44.82,11.76
898651,898651-L1,Body Care,1,24.77,6.03
898640,898640-L1,Hair Care,1,9.42,2.29
898640,898640-L2,Baby,1,12.21,2.97
898650,898650-L1,Oral Care,1,15.9,3.9
898650,898650-L2,Body Care,1,6.22,1.52
898628,898628-L1,Hair Care,1,20.98,5.07
898662,898662-L1,Skincare,1,20.98,5.12
898638,898638-L1,Personal Care,1,23.89,5.8
898638,898638-L2,Make-up,1,11.14,2.7
898677,898677-L1,Baby,1,10.11,3.56
898677,898677-L2,Hair Care,1,3.67,1.29
898679,898679-L1,Baby,1,14.09,4.97
898689,898689-L1,Skincare,1,16.34,5.77
898688,898688-L1,Body Care,1,10.32,3.63
898682,898682-L1,Body Care,1,5.18,1.83
898682,898682-L2,Oral Care,1,11.31,3.98
898685,898685-L1,Body Care,1,16.93,5.99
898741,898741-L1,Oral Care,1,30.39,8.5
898743,898743-L1,Oral Care,1,10.74,3.01
898743,898743-L2,Household,1,13.2,3.71
898728,898728-L1,Make-up,1,25.33,6.99
898748,898748-L1,Make-up,1,28.64,8.07
898724,898724-L1,Hair Care,1,6.26,1.62
898724,898724-L2,Skincare,1,6.97,1.81
898724,898724-L3,Body Care,1,9.46,2.45
898730,898730-L1,Make-up,1,30.19,8.42
898766,898766-L1,Make-up,1,15.63,5.06
898765,898765-L1,Baby,1,20.75,6.73
898768,898768-L1,Make-up,1,12.6,4.07
898776,898776-L1,Personal Care,1,11.91,3.83
898759,898759-L1,Make-up,1,3.32,1.07
898759,898759-L2,Household,1,6.93,2.24
898767,898767-L1,Household,1,8.59,2.5
898900,898900-L1,Skincare,1,26.15,9.03
898833,898833-L1,Oral Care,1,15.0,5.19
898833,898833-L2,Household,1,8.85,3.07
898801,898801-L1,Make-up,1,26.11,9.08
898809,898809-L1,Body Care,1,21.82,7.54
898881,898881-L1,Make-up,1,27.99,9.68
898893,898893-L1,Baby,1,31.03,10.79
898904,898904-L1,Body Care,1,37.24,11.53
898916,898916-L1,Personal Care,1,16.0,5.42
898916,898916-L2,Hair Care,1,8.25,2.79
898945,898945-L1,Make-up,1,29.91,10.06
898919,898919-L1,Skincare,1,10.16,3.38
898919,898919-L2,Baby,1,24.08,8.02
898920,898920-L1,Oral Care,1,11.22,3.67
898920,898920-L2,Skincare,1,17.62,5.76
898907,898907-L1,Oral Care,1,35.95,12.12
898979,898979-L1,Oral Care,1,9.79,3.23
898979,898979-L2,Skincare,1,7.62,2.51
898973,898973-L1,Hair Care,1,19.05,6.08
898957,898957-L1,Body Care,1,19.31,6.38
898961,898961-L1,Make-up,1,17.5,5.78
898970,898970-L1,Skincare,1,21.04,6.98
898958,898958-L1,Make-up,1,19.93,6.58
899062,899062-L1,Make-up,1,18.74,6.07
899009,899009-L1,Body Care,1,12.39,4.03
898998,898998-L1,Baby,1,14.54,4.52
899037,899037-L1,Personal Care,1,13.38,4.34
899047,899047-L1,Make-up,1,9.75,3.17
899047,899047-L2,Hair Care,1,1.84,0.6
899040,899040-L1,Baby,1,10.75,3.48
899080,899080-L1,Make-up,1,46.57,12.24
899069,899069-L1,Hair Care,1,65.67,17.47
899089,899089-L1,Hair Care,1,47.18,12.58
899100,899100-L1,Baby,1,30.73,8.25
899100,899100-L2,Body Care,1,30.43,8.16
899098,899098-L1,Personal Care,1,40.79,10.83
899067,899067-L1,Personal Care,1,11.25,3.01
899067,899067-L2,Baby,1,46.7,12.51
899199,899199-L1,Oral Care,1,14.39,4.24
899199,899199-L2,Hair Care,1,13.18,3.89
